name,address,tel,category_no,category,genre,ticket_type,geocode_address,note,contact
天然石・天然木 おん・日本橋,日本橋堀留町1-6-3　パレドール日本橋1階,03-6661-0444,11,その他の小売業,天然石・天然木の製品・素材,all,東京都中央区日本橋堀留町1-6-3,,
花藤,日本橋本石町4-5-9　花藤ビル1階,03-3241-0087,11,その他の小売業,生花店,all,東京都中央区日本橋本石町4-5-9,,
小津和紙,日本橋本町3-6-2　小津本館ビル,03-3662-1184,11,その他の小売業,和紙・和小物,all,東京都中央区日本橋本町3-6-2,,
日本橋とやま館ショップフロア,日本橋室町1-2-6　日本橋大栄ビル1階,03-3516-3020,11,その他の小売業,富山県アンテナショップ,all,東京都中央区日本橋室町1-2-6,,
三重テラスショップ,日本橋室町2-4-1　浮世小路千疋屋ビル YUITO ANNEX 1F,03-5542-1033,11,その他の小売業,アンテナショップ,all,東京都中央区日本橋室町2-4-1,,
ゴルフパートナー日本橋室町店,日本橋室町4-3-15,03-5299-5270,11,その他の小売業,総合ゴルフ用品店,all,東京都中央区日本橋室町4-3-15,,
日本橋ふくしま館,日本橋室町4-3-16　柳屋太洋ビル１F,03-6262-3977,11,その他の小売業,アンテナショップ,all,東京都中央区日本橋室町4-3-16,,
日本橋室町すもと館,日本橋室町4-4-3　喜助日本橋室町ビル1F,03-6811-2272,11,その他の小売業,洲本市ｱﾝﾃﾅｼｮｯﾌﾟ,all,東京都中央区日本橋室町4-4-3,,
陶ギャラリーとべとべくさ,八丁堀1-4-5　幸和ビル1階,03-5830-7475,11,その他の小売業,陶磁器,all,東京都中央区八丁堀1-4-5,,
朝日新聞サービスアンカー茅場町,八丁堀2-27-6,03-3552-3955,11,その他の小売業,新聞,all,東京都中央区八丁堀2-27-6,,
大澤生花店,八丁堀3-16-4,03-3551-3536,11,その他の小売業,生花店,all,東京都中央区八丁堀3-16-4,,
はんこスーパー八丁堀,八丁堀3-20-3　第二高安ビル1階,03-3552-1848,11,その他の小売業,印鑑・はんこ,all,東京都中央区八丁堀3-20-3,,
アスカブックセラーズ,東日本橋2-2-4　東日本橋駅前ビル1階,03-3863-3417,11,その他の小売業,書店,all,東京都中央区東日本橋2-2-4,,
花槇生花店,東日本橋2-3-2,03-3851-8761,11,その他の小売業,生花店,all,東京都中央区東日本橋2-3-2,,
紀伊国屋谷口商店,湊1-2-8　紀伊国屋ビル1階,03-3551-1576,11,その他の小売業,日用品・雑貨,all,東京都中央区湊1-2-8,,
フラワーワークス鉄砲洲,湊1-9-6　ハイツ八丁堀1F,03-6382-6400,11,その他の小売業,フラワーショップ,all,東京都中央区湊1-9-6,,
㈱ちよだ鮨 聖路加タワー店,明石町8-1　聖路加タワー1F,03-3524-8555,12,寿司,持ち帰り寿司,all,東京都中央区明石町8-1,,
直寿司,勝どき1-7-1-205,03-3531-1551,12,寿司,寿司,all,東京都中央区勝どき1-7-1-205,,
鮨処銀座福助本店,銀座2-6-5　銀座トレシャス10F,03-3535-3191,12,寿司,飲食店,all,東京都中央区銀座2-6-5,,
うまい鮨勘 銀座本店,銀座2-7-18,03-5524-5333,12,寿司,寿司和食店,all,東京都中央区銀座2-7-18,,
銀座寿司周,銀座4-14-19　第二カタヤマビル1F,03-3546-7800,12,寿司,寿司,all,東京都中央区銀座4-14-19,,
銀座鮨正,銀座5-14-5　光澤堂GinzaビルB1,03-3541-5882,12,寿司,寿司和食店,all,東京都中央区銀座5-14-5,,
銀座壮石,銀座5-14-14　サンリット銀座ビルⅡ2階,03-6228-4659,12,寿司,寿司,all,東京都中央区銀座5-14-14,,
銀座寿司幸 本店,銀座6-3-8,03-3571-1968,12,寿司,寿司,all,東京都中央区銀座6-3-8,,
つきじ喜代村 すしざんまい匠銀座６丁目店,銀座6-4-6　646ビル1F,03-6255-4177,12,寿司,飲食店,all,東京都中央区銀座6-4-6,,
すし乾山 銀座７丁目店,銀座7-3-9　銀座リービル2F,03-3941-5701,12,寿司,寿司,all,東京都中央区銀座7-3-9,,
すしやの助六,銀座7-9-10　銀七ビル1F,03-3573-7787,12,寿司,すし店、飲食店,all,東京都中央区銀座7-9-10,,
鮨処せきや,銀座西2-2　銀座インズ2-B1階,03-3567-8866,12,寿司,寿司,all,東京都中央区銀座西2-2,,
香取鮨,新川2-17-13,03-3551-4896,12,寿司,鮨,all,東京都中央区新川2-17-13,,
№Sushi Tokyo Ginza,新富1丁目18番6号　マガザン銀座東2階,070-4748-0929,12,寿司,寿司ケーキ,all,東京都中央区新富1丁目18番6号,,
新富 うお扇,新富2-4-12　青木ビル１F,080-4084-4458,12,寿司,寿司屋,all,東京都中央区新富2-4-12,,
知床鮨月島,月島1-22-1　MID TOWER GRAND 125,03-5859-5621,12,寿司,寿司,all,東京都中央区月島1-22-1,,
築地玉寿司 本店,築地1-9-4,03-3541-1917,12,寿司,飲食店,all,東京都中央区築地1-9-4,,
新富鮨,築地1-12-22　コンワビル地下1階,03-3542-9587,12,寿司,鮨,all,東京都中央区築地1-12-22,,
築地きたろう,築地1-13-1　ADK松竹スクウェアビル1階,03-3541-3505,12,寿司,江戸前寿司,all,東京都中央区築地1-13-1,,
築地 鮨たけ,築地2-14-11　サイエスタ南館1F,03-3546-9113,12,寿司,鮨飲食店,all,東京都中央区築地2-14-11,,
築地日本海築地本店,築地2-15-10　レフィール築地レジデンス1階,03-3541-5951,12,寿司,寿司,all,東京都中央区築地2-15-10,,
築地寿司岩 総本店,築地2-15-12,03-3541-0655,12,寿司,寿司,all,東京都中央区築地2-15-12,,
築地玉寿司 晴海通り店,築地2-15-19　ミレニアム築地,03-3541-0022,12,寿司,飲食店,all,東京都中央区築地2-15-19,,
つきじ喜代村 すしざんまい築地駅前店,築地3-11-9　築地スクエアビル1F,03-3524-9833,12,寿司,飲食店,all,東京都中央区築地3-11-9,,
つきじ喜代村 すしざんまい本陣,築地4-4-3,03-5565-3636,12,寿司,飲食店,all,東京都中央区築地4-4-3,,
つきじ喜代村 すしざんまい新館,築地4-5-11,03-6226-1166,12,寿司,飲食店,all,東京都中央区築地4-5-11,,
つきじ喜代村 すしざんまい奥の院,築地4-5-12,03-3524-7252,12,寿司,飲食店,all,東京都中央区築地4-5-12,,
海鮮問屋つきじかんの,築地4-9-5,03-3541-9291,12,寿司,海鮮丼・寿司,all,東京都中央区築地4-9-5,,
食事処たねいち,築地4-9-5,03-3248-5517,12,寿司,飲食店,all,東京都中央区築地4-9-5,,
築地浜茂寿司,築地4-9-6,03-3541-9206,12,寿司,寿司,all,東京都中央区築地4-9-6,,
つきじ喜代村 すしざんまい廻る築地店,築地4-10-2,03-5550-8010,12,寿司,飲食店,all,東京都中央区築地4-10-2,,
つきじ喜代村 すしざんまい別館,築地4-10-6,03-5148-3737,12,寿司,飲食店,all,東京都中央区築地4-10-6,,
つきぢ神楽寿司 新館,築地4-10-9　中富第二ビル,03-6226-6788,12,寿司,寿司店,all,東京都中央区築地4-10-9,,
つきぢのかくれ家 彦兵衛,築地4-10-13,03-6278-8565,12,寿司,寿司店,all,東京都中央区築地4-10-13,,
つきじ喜代村すしざんまい 廻る築地２号店,築地4-10-15,03-6226-6900,12,寿司,飲食店,all,東京都中央区築地4-10-15,,
つきじ喜代村 すしざんまい本店,築地4-11-9,03-3541-1117,12,寿司,寿司店,all,東京都中央区築地4-11-9,,
築地青空三代目 別邸,築地4-13-5,03-3541-3804,12,寿司,寿司,all,東京都中央区築地4-13-5,,
築地青空三代目 本店,築地4-13-8,03-3541-1055,12,寿司,寿司,all,東京都中央区築地4-13-8,,
海鮮丼まるきた１号店,築地4-13-17,03-3543-5228,12,寿司,寿司,all,東京都中央区築地4-13-17,,
秀徳３号店,築地4-14-1,03-3542-1112,12,寿司,江戸前鮨,all,東京都中央区築地4-14-1,,
秀徳元祖,築地4-14-16,03-3541-4015,12,寿司,江戸前鮨,all,東京都中央区築地4-14-16,,
鮨処つきじや,築地4-14-19,03-5565-1103,12,寿司,寿司,all,東京都中央区築地4-14-19,,
築地すし大 本館,築地6-21-2,03-3541-3738,12,寿司,寿司,all,東京都中央区築地6-21-2,,
つきじ鈴富すし富,築地6-24-8,03-3524-9255,12,寿司,寿司,all,東京都中央区築地6-24-8,,
秀徳２号店,築地6-26-7-1F,03-5565-3511,12,寿司,江戸前鮨,all,東京都中央区築地6-26-7-1F,,
秀徳本店恵,築地6-26-7-1F,03-6278-8544,12,寿司,江戸前鮨,all,東京都中央区築地6-26-7-1F,,
矢の根寿司 ロイヤルパーク店,日本橋蛎殻町2丁目1-1　ロイヤルパークホテル,03-5643-8139,12,寿司,寿司,all,東京都中央区日本橋蛎殻町2丁目1-1,,
鮨処雅,日本橋蛎殻町2-7-3　山辰ビル1F,03-6667-0188,12,寿司,寿司,all,東京都中央区日本橋蛎殻町2-7-3,,
菊寿司,日本橋兜町17-1,03-3669-8004,12,寿司,寿司,all,東京都中央区日本橋兜町17-1,,
日本橋 舟寿し,日本橋小舟町11-2　深澤ビル内,03-3661-4569,12,寿司,寿司,all,東京都中央区日本橋小舟町11-2,,
㈲おひげ寿司,日本橋富沢町13-9,03-3661-9177,12,寿司,寿司,all,東京都中央区日本橋富沢町13-9,,
すし処 彩旬,日本橋人形町1-16-8,03-3668-1616,12,寿司,寿司,all,東京都中央区日本橋人形町1-16-8,,
寿司 とちの木,日本橋人形町1-18-5,03-5643-1144,12,寿司,寿司,all,東京都中央区日本橋人形町1-18-5,,
回転寿司みさき 人形町店,日本橋人形町2-2-4,03-5651-2780,12,寿司,回転鮨,all,東京都中央区日本橋人形町2-2-4,,
江戸前鮨みさき 総本店,日本橋人形町2-3-8,03-5651-1147,12,寿司,寿司,all,東京都中央区日本橋人形町2-3-8,,
㈲六兵衛,日本橋人形町2-13-10,03-3666-7543,12,寿司,飲食業,all,東京都中央区日本橋人形町2-13-10,,
寿司処海,日本橋浜町2-36-3　木村ビル２F,070-6982-4815,12,寿司,寿司,all,東京都中央区日本橋浜町2-36-3,,
鮨処ほしの,日本橋本町1-4-15,03-4400-5599,12,寿司,寿司屋,all,東京都中央区日本橋本町1-4-15,,
寿司源,八丁堀2-15-3,03-3551-5589,12,寿司,寿司,all,東京都中央区八丁堀2-15-3,,
寿司しおの,八重洲2-10-8　八重洲ビル1階,03-5202-7519,12,寿司,寿司,all,東京都中央区八重洲2-10-8,,
銀座クレストンホテルしゃぶ禅,明石町8番聖路加ｶﾞｰﾃﾞﾝ　銀座クレストンホテル32階,03-5550-5777,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,日本料理,all,東京都中央区明石町8番聖路加ｶﾞ-ﾃﾞﾝ,,
治作,明石町14-19,03-5537-7815,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,飲食店,all,東京都中央区明石町14-19,,
福岡うまかもん本舗,入船1-6-3　朝日八丁堀マンション102,03-3234-3233,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,弁当と焼き菓子販売業,all,東京都中央区入船1-6-3,,
鳥福,入船2-8-10,03-3551-3220,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,うなぎ、鳥料理,all,東京都中央区入船2-8-10,,
杉三,入船3-2-9　築地ハイツ1F,03-6262-8789,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,居酒屋,all,東京都中央区入船3-2-9,,
鶏鬨 勝どき店,勝どき3-4-1　1F,03-5859-5595,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,炭火焼鳥 釜めし 日本酒,all,東京都中央区勝どき3-4-1,,
鶏鬨はなれ 勝どき清澄通り店,勝どき3-6-4,03-5859-5390,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,炭火焼鳥 十割そば 旬野菜,all,東京都中央区勝どき3-6-4,,
天串にしおか,勝どき3-8-8,03-3532-1610,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,居酒屋,all,東京都中央区勝どき3-8-8,,
魚鬨勝どき店,勝どき4-6-2　パークタワー勝どきミッド106区画,080-5048-6913,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,飲食店,all,東京都中央区勝どき4-6-2,,
僖ニ成ル食 京橋,京橋2-7-8　FPGlinks KYOBASHI 1階,03-6263-2181,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,和食レストラン,all,東京都中央区京橋2-7-8,,
更科丸屋 京ばし,京橋2-8-15,03-3535-8000,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,そばや,all,東京都中央区京橋2-8-15,,
旬薫のさかなと野菜＜独楽個別別院＞金の独楽,京橋3-4-4　イーストサイドビル,03-3510-0102,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,和食,all,東京都中央区京橋3-4-4,,
和風創菜喰いどころＢａｒ独楽,銀座1-3-3　G1ビルB1,03-3561-5550,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,創作料理,all,東京都中央区銀座1-3-3,,
銀座長寿庵,銀座1-21-15,03-3567-8818,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,日本そば,all,東京都中央区銀座1-21-15,,
東北料理 みちのく,銀座2-2先　銀座インズ2-2階,03-3561-5336,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,日本料理,all,東京都中央区銀座2-2,address_approx,
梅の花 銀座並木通店,銀座2-3-6　銀座並木通リビル5階,03-3538-2226,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,飲食店,all,東京都中央区銀座2-3-6,,
羅豚 ギンザ・グラッセ,銀座3-2-15　ギンザ･グラッセ10F,03-3562-5040,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,黒豚しゃぶしゃぶ,all,東京都中央区銀座3-2-15,,
銀座らん月,銀座3-3-15F,03-3567-1021,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,飲食店,all,東京都中央区銀座3-3-15F,,
ハゲ天,銀座3-3-14　グランディアビルⅡ 9F,03-3561-1668,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,飲食店,all,東京都中央区銀座3-3-14,,
海鮮居酒屋おお～い北海道 長万部酒場銀座店,銀座3-7-12　王子不動産銀座ビルB1階,03-5524-5311,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,飲食店,all,東京都中央区銀座3-7-12,,
そば処桂庵 銀座三丁目店,銀座3-10-14　東銀ビル1階,03-3541-1704,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,日本そば,all,東京都中央区銀座3-10-14,,
のどぐろ専門 銀座中俣 はなれ,銀座3-12-17,03-6264-1034,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,和食居酒屋,all,東京都中央区銀座3-12-17,,
鰻 登三松,銀座3-13-2　登栄東銀座ビル1F,03-3545-8546,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,うなぎ,all,東京都中央区銀座3-13-2,,
銀座石挽,銀座3-14-17　コビキス銀座201,03-3542-7188,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,日本そば店,all,東京都中央区銀座3-14-17,,
魚の中俣 銀座,銀座3-14-17　kobikiss銀座2階202,03-6260-6022,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,和食居酒屋,all,東京都中央区銀座3-14-17,,
登亭本社株式会社 銀座店,銀座4-3-7　スバルビル1F,03-3535-5341,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,うなぎ,all,東京都中央区銀座4-3-7,,
ざくろ銀座店,銀座4ｰ6-1　銀座三和ビル,03-3535-4421,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,和食,all,東京都中央区銀座4-6-1,,
とらふぐ専門 ふぐ中俣,銀座4-9-6　三原橋ビルB1階,03-6264-1329,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,和食居酒屋,all,東京都中央区銀座4-9-6,,
博多華味鳥銀座4丁目店,銀座4-9-13　銀座4丁目タワーB1,03-3547-3211,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,水たき専門店,all,東京都中央区銀座4-9-13,,
のどぐろ専門 銀座中俣,銀座4-10-12　B1階,03-6264-3229,13,和食、日本料理、そば、天ぷら、もんじゃ、お好み焼き,和食居酒屋,all,東京都中央区銀座4-10-12,,
